44	2025-08-14-14-45-26	453	28.51	71	24.25
44	2025-08-14-14-45-27	453	28.51	71	24.25
45	2025-08-14-14-45-27	479	24.3	11	28.21
45	2025-08-14-14-45-28	479	24.3	11	28.21
46	2025-08-14-14-45-28	409	21.14	62	21.23
46	2025-08-14-14-45-29	409	21.14	62	21.23
47	2025-08-14-14-45-29	508	20.81	57	27.83
47	2025-08-14-14-45-30	508	20.81	57	27.83
48	2025-08-14-14-45-30	305	25.93	95	25.85
48	2025-08-14-14-45-31	305	25.93	95	25.85
49	2025-08-14-14-45-31	530	27.44	39	25.85
49	2025-08-14-14-45-32	530	27.44	39	25.85
50	2025-08-14-14-45-32	296	24.85	60	27.27
50	2025-08-14-14-45-33	296	24.85	60	27.27
51	2025-08-14-14-45-33	198	27.92	5	24.6
51	2025-08-14-14-45-34	198	27.92	5	24.6
52	2025-08-14-14-45-34	303	21.09	47	23.54
52	2025-08-14-14-45-35	303	21.09	47	23.54
53	2025-08-14-14-45-35	424	26.95	61	24.36
53	2025-08-14-14-45-36	424	26.95	61	24.36
54	2025-08-14-14-45-36	640	28.57	53	20.16
54	2025-08-14-14-45-37	640	28.57	53	20.16
55	2025-08-14-14-45-37	495	21.77	74	28.01
55	2025-08-14-14-45-38	495	21.77	74	28.01
56	2025-08-14-14-45-38	416	21.6	29	24.1
56	2025-08-14-14-45-39	416	21.6	29	24.1
56	2025-08-14-14-45-40	416	21.6	29	24.1
57	2025-08-14-14-45-40	487	28.23	0	20.98
57	2025-08-14-14-45-41	487	28.23	0	20.98
58	2025-08-14-14-45-41	431	26.6	79	24.07
58	2025-08-14-14-45-42	431	26.6	79	24.07
59	2025-08-14-14-45-42	417	29.43	30	23.82
59	2025-08-14-14-45-43	417	29.43	30	23.82
60	2025-08-14-14-45-43	532	27.96	75	29.23
60	2025-08-14-14-45-44	532	27.96	75	29.23
61	2025-08-14-14-45-44	515	28.47	34	23.83
61	2025-08-14-14-45-45	515	28.47	34	23.83
62	2025-08-14-14-45-45	632	24.95	33	21.73
62	2025-08-14-14-45-46	632	24.95	33	21.73
63	2025-08-14-14-45-46	435	29.71	87	29.88
63	2025-08-14-14-45-47	435	29.71	87	29.88
64	2025-08-14-14-45-47	362	27.22	96	24.07
64	2025-08-14-14-45-48	362	27.22	96	24.07
65	2025-08-14-14-45-48	482	27.55	84	25.63
65	2025-08-14-14-45-49	482	27.55	84	25.63
66	2025-08-14-14-45-49	515	22.09	83	26.8
66	2025-08-14-14-45-50	515	22.09	83	26.8
67	2025-08-14-14-45-50	443	24.87	36	24.52
67	2025-08-14-14-45-51	443	24.87	36	24.52
68	2025-08-14-14-45-51	400	25.45	52	27.08
68	2025-08-14-14-45-52	400	25.45	52	27.08
69	2025-08-14-14-45-52	555	26.63	68	25.8
69	2025-08-14-14-45-53	555	26.63	68	25.8
70	2025-08-14-14-45-53	471	29.83	55	24.53
70	2025-08-14-14-45-54	471	29.83	55	24.53
71	2025-08-14-14-45-54	554	26.23	3	27.45
71	2025-08-14-14-45-55	554	26.23	3	27.45
72	2025-08-14-14-45-55	524	28.76	26	23.54
72	2025-08-14-14-45-56	524	28.76	26	23.54
73	2025-08-14-14-45-56	226	21.64	93	21.85
73	2025-08-14-14-45-57	226	21.64	93	21.85
74	2025-08-14-14-45-57	425	25.54	91	28.96
74	2025-08-14-14-45-58	425	25.54	91	28.96
75	2025-08-14-14-45-58	486	28.78	38	28.78
75	2025-08-14-14-45-59	486	28.78	38	28.78
76	2025-08-14-14-45-59	560	21.1	4	27.42
76	2025-08-14-14-46-00	560	21.1	4	27.42
77	2025-08-14-14-46-00	390	22.8	53	20.47
77	2025-08-14-14-46-01	390	22.8	53	20.47
78	2025-08-14-14-46-01	362	28.63	79	24.68
78	2025-08-14-14-46-02	362	28.63	79	24.68
79	2025-08-14-14-46-02	353	22.04	23	29.96
79	2025-08-14-14-46-03	353	22.04	23	29.96
80	2025-08-14-14-46-03	340	27.06	86	26.25
80	2025-08-14-14-46-04	340	27.06	86	26.25
81	2025-08-14-14-46-04	526	29.07	25	20.1
81	2025-08-14-14-46-05	526	29.07	25	20.1
82	2025-08-14-14-46-05	603	22.21	72	29.92
82	2025-08-14-14-46-06	603	22.21	72	29.92
83	2025-08-14-14-46-06	415	20.81	37	23.35
83	2025-08-14-14-46-07	415	20.81	37	23.35
84	2025-08-14-14-46-07	540	23.36	29	22.89
84	2025-08-14-14-46-08	540	23.36	29	22.89
85	2025-08-14-14-46-08	387	29.04	17	26.27
85	2025-08-14-14-46-09	387	29.04	17	26.27
86	2025-08-14-14-46-09	342	26.98	45	24.07
86	2025-08-14-14-46-10	342	26.98	45	24.07
87	2025-08-14-14-46-10	499	21.6	96	29.55
87	2025-08-14-14-46-11	499	21.6	96	29.55
88	2025-08-14-14-46-11	341	28.34	58	23.12
88	2025-08-14-14-46-12	341	28.34	58	23.12
89	2025-08-14-14-46-12	376	20.3	42	25.15
89	2025-08-14-14-46-13	376	20.3	42	25.15
90	2025-08-14-14-46-13	488	28.79	3	29.07
90	2025-08-14-14-46-14	488	28.79	3	29.07
91	2025-08-14-14-46-14	290	21.03	17	20.72
91	2025-08-14-14-46-15	290	21.03	17	20.72
92	2025-08-14-14-46-15	520	29.77	31	26.69
92	2025-08-14-14-46-16	520	29.77	31	26.69
93	2025-08-14-14-46-16	445	27.59	88	20.88
93	2025-08-14-14-46-17	445	27.59	88	20.88
94	2025-08-14-14-46-17	540	23.27	14	20.97
94	2025-08-14-14-46-18	540	23.27	14	20.97
95	2025-08-14-14-46-18	511	20.96	25	29.96
95	2025-08-14-14-46-19	511	20.96	25	29.96
96	2025-08-14-14-46-19	421	24.55	58	29.69
96	2025-08-14-14-46-20	421	24.55	58	29.69
97	2025-08-14-14-46-20	520	20.54	26	21.6
97	2025-08-14-14-46-21	520	20.54	26	21.6
98	2025-08-14-14-46-21	305	22.35	66	22.31
98	2025-08-14-14-46-22	305	22.35	66	22.31
99	2025-08-14-14-46-22	533	25.42	30	24.8
