88	2025-08-15-01-52-13	378	20.98	60	23.58
89	2025-08-15-01-52-15	492	22.24	86	29.85
90	2025-08-15-01-52-16	420	23.13	37	24.02
91	2025-08-15-01-52-17	427	20.67	76	22.13
92	2025-08-15-01-52-18	375	23.37	53	27.54
93	2025-08-15-01-52-19	500	24.41	76	24.42
94	2025-08-15-01-52-20	379	20.06	18	20.53
95	2025-08-15-01-52-21	348	25.54	2	24.94
96	2025-08-15-01-52-22	478	20.1	40	24.65
97	2025-08-15-01-52-23	363	22.65	27	20.28
98	2025-08-15-01-52-24	279	27.26	37	27.97
99	2025-08-15-01-52-25	215	29.27	23	21.38
100	2025-08-15-01-52-26	446	25.39	14	25.45
101	2025-08-15-01-52-27	438	23.42	14	28.55
102	2025-08-15-01-52-28	480	27.7	5	21.72
103	2025-08-15-01-52-30	369	28.92	90	29.76
104	2025-08-15-01-52-31	440	24.72	51	21.13
105	2025-08-15-01-52-32	391	26.6	38	29.12
106	2025-08-15-01-52-33	624	26.57	21	25.18
107	2025-08-15-01-52-35	359	26.19	64	26.88
108	2025-08-15-01-52-36	427	24.98	17	25.77
109	2025-08-15-01-52-37	451	23.78	19	23.77
110	2025-08-15-01-52-38	503	23.52	95	26.03
111	2025-08-15-01-52-39	523	28.99	77	27.88
112	2025-08-15-01-52-40	509	24.61	46	23.71
113	2025-08-15-01-52-41	326	29.12	4	21.08
114	2025-08-15-01-52-42	504	23.52	54	27.96
115	2025-08-15-01-52-43	465	29.95	95	20.55
116	2025-08-15-01-52-44	597	24.27	41	22.85
117	2025-08-15-01-52-45	586	24.98	27	25.34
118	2025-08-15-01-52-46	450	26.73	59	20.43
119	2025-08-15-01-52-47	289	27.71	97	27.58
120	2025-08-15-01-52-48	492	23.38	31	28.24
121	2025-08-15-01-52-49	309	24.67	77	29.3
122	2025-08-15-01-52-50	440	22.46	4	27.01
123	2025-08-15-01-52-51	457	28.42	32	28.68
124	2025-08-15-01-52-52	527	24.74	5	24.62
125	2025-08-15-01-52-53	583	25.92	2	25.69
126	2025-08-15-01-52-54	374	22.53	32	22.64
127	2025-08-15-01-52-56	424	24.63	57	26.46
128	2025-08-15-01-52-57	438	28.76	97	24.57
129	2025-08-15-01-52-59	571	29.84	6	23.56
130	2025-08-15-01-53-00	469	28.51	21	24.24
131	2025-08-15-01-53-01	626	29.52	71	25.58
132	2025-08-15-01-53-02	326	22.92	80	21.79
133	2025-08-15-01-53-04	469	27.27	35	27.59
134	2025-08-15-01-53-06	328	25.49	19	24.41
135	2025-08-15-01-53-07	383	27.02	45	26.22
136	2025-08-15-01-53-08	412	22.56	27	29.77
137	2025-08-15-01-53-09	350	25.15	58	27.42
138	2025-08-15-01-53-10	396	27.37	16	29.29
139	2025-08-15-01-53-12	302	21.45	56	20.44
140	2025-08-15-01-53-13	457	27.48	52	25.63
141	2025-08-15-01-53-14	490	25.12	99	24.26
142	2025-08-15-01-53-15	484	29.37	80	28.36
143	2025-08-15-01-53-16	483	24.74	50	29.97
144	2025-08-15-01-53-18	702	24.69	92	20.74
145	2025-08-15-01-53-19	443	26.83	95	24.81
146	2025-08-15-01-53-20	449	24.33	50	28.02
147	2025-08-15-01-53-21	505	23.84	35	24.57
148	2025-08-15-01-53-22	563	28.65	44	21.11
149	2025-08-15-01-53-23	443	24.47	49	27.54
150	2025-08-15-01-53-24	420	26.88	38	20.06
151	2025-08-15-01-53-25	481	20.63	37	22.39
152	2025-08-15-01-53-26	479	20.23	24	23.19
153	2025-08-15-01-53-27	363	27.4	12	27.64
154	2025-08-15-01-53-28	286	24.81	90	26.81
155	2025-08-15-01-53-29	375	22.61	71	26.02
156	2025-08-15-01-53-30	392	28.7	66	22.25
157	2025-08-15-01-53-31	293	20.02	73	27.42
158	2025-08-15-01-53-32	379	23.47	32	23.54
159	2025-08-15-01-53-33	421	29.28	14	29.24
160	2025-08-15-01-53-34	473	21.93	53	28.83
161	2025-08-15-01-53-35	513	21.13	34	27.87
162	2025-08-15-01-53-36	402	26.87	65	20.92
163	2025-08-15-01-53-37	295	29.18	5	21.42
164	2025-08-15-01-53-38	408	29.02	93	28.04
165	2025-08-15-01-53-39	265	24.21	36	21.93
166	2025-08-15-01-53-40	617	20.35	93	22.82
167	2025-08-15-01-53-41	447	25.95	79	20.9
168	2025-08-15-01-53-42	413	20.23	18	24.8
169	2025-08-15-01-53-43	319	25.55	99	29.33
170	2025-08-15-01-53-44	377	26.43	49	23.89
171	2025-08-15-01-53-45	419	22.09	75	25.53
172	2025-08-15-01-53-46	514	24.05	70	21.3
173	2025-08-15-01-53-47	681	22.03	44	21.95
174	2025-08-15-01-53-48	610	29.48	46	21.65
175	2025-08-15-01-53-49	508	27.91	53	22.8
176	2025-08-15-01-53-50	413	27.97	25	22.24
177	2025-08-15-01-53-51	237	23.51	3	24.9
178	2025-08-15-01-53-52	396	27.92	24	27.63
179	2025-08-15-01-53-53	642	23.01	67	28.78
180	2025-08-15-01-53-54	413	26.11	84	23.59
181	2025-08-15-01-53-55	373	24.92	63	20.28
182	2025-08-15-01-53-56	628	25.88	70	21.82
183	2025-08-15-01-53-57	359	23.22	59	28.26
184	2025-08-15-01-53-58	428	24.13	91	28.47
185	2025-08-15-01-53-59	400	21.68	80	23.59
186	2025-08-15-01-54-00	473	29.05	4	27.51
187	2025-08-15-01-54-01	469	21.64	75	22.81
188	2025-08-15-01-54-02	385	29.35	31	26.86
189	2025-08-15-01-54-03	324	27.2	62	25.16
190	2025-08-15-01-54-04	406	24.82	55	28.3
191	2025-08-15-01-54-05	309	20.65	96	25.76
192	2025-08-15-01-54-06	571	24.72	85	21.57
193	2025-08-15-01-54-07	563	25.18	84	22.2
194	2025-08-15-01-54-08	351	26.2	37	21.41
195	2025-08-15-01-54-09	332	28.73	86	24.06
196	2025-08-15-01-54-10	281	26.57	62	22.21
197	2025-08-15-01-54-11	461	21.31	98	25.94
198	2025-08-15-01-54-12	333	28.03	62	28.45
199	2025-08-15-01-54-13	659	29.37	22	21.11
200	2025-08-15-01-54-14	412	23.2	41	23.24
201	2025-08-15-01-54-15	565	25.97	11	23.3
202	2025-08-15-01-54-16	583	23.06	39	21.84
203	2025-08-15-01-54-17	549	21.97	53	23.1
204	2025-08-15-01-54-18	455	26.92	59	28.28
205	2025-08-15-01-54-19	627	28.9	85	24.89
206	2025-08-15-01-54-20	325	24.79	95	29.8
207	2025-08-15-01-54-22	581	29.17	67	25.42
208	2025-08-15-01-54-23	334	28.81	72	21.6
209	2025-08-15-01-54-24	497	27.26	46	22.83
210	2025-08-15-01-54-25	500	25.87	60	21.39
211	2025-08-15-01-54-26	395	22.97	6	21.72
212	2025-08-15-01-54-27	399	27.89	61	29.79
213	2025-08-15-01-54-28	565	23.25	98	24.86
214	2025-08-15-01-54-29	484	21.61	63	26.76
215	2025-08-15-01-54-30	652	26.35	68	26.22
216	2025-08-15-01-54-31	458	23.6	28	20
217	2025-08-15-01-54-32	535	20.7	66	22.74
218	2025-08-15-01-54-33	579	29.2	53	28.87
219	2025-08-15-01-54-34	478	25.74	81	27.34
220	2025-08-15-01-54-35	444	23.42	96	20.6
221	2025-08-15-01-54-37	398	20.74	57	29.31
222	2025-08-15-01-54-38	659	27.36	49	21.02
223	2025-08-15-01-54-39	550	23.82	84	26.82
224	2025-08-15-01-54-40	435	24.16	4	24.84
225	2025-08-15-01-54-41	400	20.71	29	25.17
226	2025-08-15-01-54-42	403	24.32	56	29.32
227	2025-08-15-01-54-43	310	24.51	73	23.89
228	2025-08-15-01-54-44	541	21.85	39	22.87
229	2025-08-15-01-54-45	306	25.91	87	20.04
230	2025-08-15-01-54-46	390	28.36	0	25.56
231	2025-08-15-01-54-47	443	24.2	87	22.42
232	2025-08-15-01-54-48	492	26.02	44	29.17
233	2025-08-15-01-54-49	530	20.45	36	21.04
234	2025-08-15-01-54-50	445	23.24	50	22.58
235	2025-08-15-01-54-51	384	24.05	62	28.99
236	2025-08-15-01-54-52	508	22.69	65	29.35
237	2025-08-15-01-54-53	567	27.27	98	21.68
238	2025-08-15-01-54-54	479	26.78	68	21.9
239	2025-08-15-01-54-55	619	21.55	69	25.78
240	2025-08-15-01-54-56	589	28.33	29	20.6
241	2025-08-15-01-54-57	409	28.46	91	27.86
242	2025-08-15-01-54-58	535	23.01	77	22.65
243	2025-08-15-01-54-59	271	23.36	34	23.23
244	2025-08-15-01-55-00	449	22.8	74	28.33
245	2025-08-15-01-55-01	472	28.15	52	20.86
246	2025-08-15-01-55-02	291	27.4	60	22.92
247	2025-08-15-01-55-03	535	26.11	2	24.95
248	2025-08-15-01-55-04	488	25.23	53	20.36
249	2025-08-15-01-55-05	289	20.26	22	29.69
250	2025-08-15-01-55-06	492	27.81	1	25.55
251	2025-08-15-01-55-07	438	23.58	0	23.32
252	2025-08-15-01-55-08	461	26.05	99	24.74
253	2025-08-15-01-55-09	354	21.75	25	27.52
254	2025-08-15-01-55-10	418	22.89	37	22.68
255	2025-08-15-01-55-11	380	25.39	70	25.94
256	2025-08-15-01-55-12	560	28.32	52	24.69
257	2025-08-15-01-55-13	602	21.76	58	26.04
258	2025-08-15-01-55-14	434	27.1	92	25.03
259	2025-08-15-01-55-15	618	27.5	11	21.53
260	2025-08-15-01-55-16	612	29.42	33	22.57
261	2025-08-15-01-55-17	405	20.84	38	25.49
262	2025-08-15-01-55-18	308	20.92	29	26.05
263	2025-08-15-01-55-19	382	26.17	4	26.03
264	2025-08-15-01-55-20	515	26.98	73	22.63
265	2025-08-15-01-55-21	470	21.06	36	28.6
266	2025-08-15-01-55-22	368	28.93	84	20.62
267	2025-08-15-01-55-23	311	22.66	41	29.16
268	2025-08-15-01-55-24	531	21.93	35	25.13
269	2025-08-15-01-55-25	426	28.1	70	27.9
270	2025-08-15-01-55-26	474	20.71	48	23.61
271	2025-08-15-01-55-27	504	25.87	88	27.15
272	2025-08-15-01-55-28	438	24.57	34	28.69
273	2025-08-15-01-55-29	654	21.34	99	24.41
274	2025-08-15-01-55-30	372	24.34	87	20.37
275	2025-08-15-01-55-31	429	22.52	88	25.42
276	2025-08-15-01-55-32	368	25.75	77	20.24
277	2025-08-15-01-55-33	471	24.91	13	29.16
278	2025-08-15-01-55-34	579	23.23	77	24.01
279	2025-08-15-01-55-35	433	25.66	71	26.43
280	2025-08-15-01-55-36	533	23.43	11	27.43
281	2025-08-15-01-55-37	588	26.13	89	26.85
282	2025-08-15-01-55-38	577	23.64	2	28.62
283	2025-08-15-01-55-39	440	22.33	57	27.22
284	2025-08-15-01-55-40	402	22.78	99	27.06
285	2025-08-15-01-55-41	413	25.8	20	29.7
286	2025-08-15-01-55-42	474	29.32	2	21.26
287	2025-08-15-01-55-43	422	25.13	82	29.72
288	2025-08-15-01-55-44	478	23.52	23	22.37
289	2025-08-15-01-55-46	503	27.28	89	23.57
290	2025-08-15-01-55-47	396	26.34	97	21.85
291	2025-08-15-01-55-48	415	28.65	81	29.75
292	2025-08-15-01-55-49	334	29.69	20	29.76
293	2025-08-15-01-55-50	687	22.99	60	28.49
294	2025-08-15-01-55-51	529	28.82	22	28.19
295	2025-08-15-01-55-52	470	26.84	10	21.66
296	2025-08-15-01-55-53	386	22.01	15	28.79
297	2025-08-15-01-55-54	364	20.58	28	28.37
298	2025-08-15-01-55-55	417	21.42	7	24.72
299	2025-08-15-01-55-56	429	26.13	44	29.89
300	2025-08-15-01-55-57	335	28.82	99	29.14
301	2025-08-15-01-55-58	459	29.15	45	20.69
302	2025-08-15-01-55-59	597	28.73	42	26.47
303	2025-08-15-01-56-00	493	24.44	21	25.07
304	2025-08-15-01-56-01	474	29.05	72	25.56
305	2025-08-15-01-56-02	493	21.85	30	20.73
306	2025-08-15-01-56-03	405	28.45	86	26.52
307	2025-08-15-01-56-04	327	28	85	21.66
308	2025-08-15-01-56-05	644	27.38	85	22.52
309	2025-08-15-01-56-06	515	25.99	6	20.31
310	2025-08-15-01-56-07	356	25.9	31	29.06
311	2025-08-15-01-56-08	328	21.45	9	27.85
312	2025-08-15-01-56-09	387	24.75	43	20.62
313	2025-08-15-01-56-10	412	21.15	83	26.6
314	2025-08-15-01-56-11	371	20.06	80	29.11
315	2025-08-15-01-56-12	550	29.17	53	21.74
316	2025-08-15-01-56-13	346	20.32	73	26.87
317	2025-08-15-01-56-14	407	22.57	10	21.94
318	2025-08-15-01-56-15	547	25.27	25	26.11
319	2025-08-15-01-56-16	289	22.73	5	21.14
320	2025-08-15-01-56-17	573	26.05	55	27.29
321	2025-08-15-01-56-18	413	28.63	19	24.61
322	2025-08-15-01-56-19	473	29.89	96	26.27
323	2025-08-15-01-56-20	490	29.31	2	20.57
324	2025-08-15-01-56-21	327	29.11	94	29.66
325	2025-08-15-01-56-22	362	22.68	26	24.28
326	2025-08-15-01-56-25	577	26.9	50	24.38
327	2025-08-15-01-56-26	488	24.1	96	26.33
328	2025-08-15-01-56-27	576	24.42	40	22.49
329	2025-08-15-01-56-28	526	26.65	35	20.91
330	2025-08-15-01-56-29	340	24.66	22	21.33
331	2025-08-15-01-56-30	515	24.78	55	29.43
332	2025-08-15-01-56-31	396	26.25	80	22.88
333	2025-08-15-01-56-32	319	21.21	16	24.62
334	2025-08-15-01-56-33	498	21.37	87	23.24
335	2025-08-15-01-56-34	616	24.23	61	24.88
336	2025-08-15-01-56-35	465	24.24	14	21.14
337	2025-08-15-01-56-36	404	29.6	70	23.3
338	2025-08-15-01-56-37	360	27.81	16	28.44
339	2025-08-15-01-56-38	587	28.13	91	21.94
340	2025-08-15-01-56-39	329	24.86	63	27.86
341	2025-08-15-01-56-40	444	28.27	75	24.25
342	2025-08-15-01-56-41	488	23.51	16	26.07
343	2025-08-15-01-56-42	561	25.31	65	24.5
344	2025-08-15-01-56-43	590	28.08	29	27.6
345	2025-08-15-01-56-44	494	23.82	18	21.72
346	2025-08-15-01-56-45	521	21.62	25	29.92
347	2025-08-15-01-56-46	579	24.77	44	22.78
348	2025-08-15-01-56-47	521	28.23	24	29.42
349	2025-08-15-01-56-48	405	26.07	22	25.84
350	2025-08-15-01-56-49	421	27.73	39	28.48
351	2025-08-15-01-56-50	391	24.13	25	24.04
352	2025-08-15-01-56-51	382	20.45	28	28.44
353	2025-08-15-01-56-52	417	21.46	33	22.67
354	2025-08-15-01-56-53	457	26.11	96	25.34
355	2025-08-15-01-56-54	522	28.84	68	28.84
356	2025-08-15-01-56-55	495	22.11	15	25.48
357	2025-08-15-01-56-56	486	24.85	59	29.02
358	2025-08-15-01-56-57	501	22.46	22	28.88
359	2025-08-15-01-56-58	377	29.37	23	29.07
360	2025-08-15-01-56-59	442	26.52	7	29.41
361	2025-08-15-01-57-00	349	25.07	99	24.22
362	2025-08-15-01-57-01	353	22.91	97	23.19
363	2025-08-15-01-57-03	517	24.17	73	22
364	2025-08-15-01-57-04	493	21.86	62	23.45
365	2025-08-15-01-57-05	461	20.65	31	20.96
366	2025-08-15-01-57-06	431	26.21	11	23.99
367	2025-08-15-01-57-07	416	21.45	62	26.67
368	2025-08-15-01-57-08	556	23.02	20	22.92
369	2025-08-15-01-57-09	486	27.92	96	23.12
370	2025-08-15-01-57-11	316	25.19	35	22.02
371	2025-08-15-01-57-12	451	26.25	51	29.88
372	2025-08-15-01-57-13	623	28.6	43	23.48
373	2025-08-15-01-57-14	308	27.22	98	25.91
374	2025-08-15-01-57-15	446	29.26	97	27.26
375	2025-08-15-01-57-16	424	22.54	47	21.43
376	2025-08-15-01-57-17	705	21.4	93	22.25
377	2025-08-15-01-57-19	665	28.68	85	29.67
378	2025-08-15-01-57-20	496	22.16	61	23.61
379	2025-08-15-01-57-21	382	23.08	47	22.57
380	2025-08-15-01-57-22	518	23.97	60	22.83
381	2025-08-15-01-57-23	353	25.04	42	27.14
382	2025-08-15-01-57-24	367	21.44	11	21.76
383	2025-08-15-01-57-25	495	27.18	79	27.88
384	2025-08-15-01-57-26	560	29.4	93	22.9
385	2025-08-15-01-57-27	371	22.55	98	27.6
386	2025-08-15-01-57-28	598	29.49	72	25.7
387	2025-08-15-01-57-30	461	20.19	42	27.21
388	2025-08-15-01-57-31	512	28.36	1	20.39
389	2025-08-15-01-57-32	399	23.63	6	20.05
390	2025-08-15-01-57-33	449	24.85	75	21.4
391	2025-08-15-01-57-34	428	20.07	91	27.81
392	2025-08-15-01-57-35	362	25.87	95	28.92
393	2025-08-15-01-57-36	666	26.54	90	21.87
394	2025-08-15-01-57-37	377	25.4	49	29.96
395	2025-08-15-01-57-38	353	20.72	85	29.13
396	2025-08-15-01-57-39	379	20.35	16	22.69
397	2025-08-15-01-57-40	526	21.26	32	23.84
398	2025-08-15-01-57-41	388	26.03	0	29.48
399	2025-08-15-01-57-42	428	21.48	65	27.3
400	2025-08-15-01-57-43	502	28.63	67	25.22
401	2025-08-15-01-57-44	485	28.38	92	22.63
402	2025-08-15-01-57-45	386	26.71	40	27.1
403	2025-08-15-01-57-46	421	21.82	59	27.84
404	2025-08-15-01-57-47	370	26.7	10	28.45
405	2025-08-15-01-57-48	325	26.25	49	20.59
406	2025-08-15-01-57-49	365	23.28	47	23.89
407	2025-08-15-01-57-50	467	22.78	63	29.49
408	2025-08-15-01-57-51	371	24	55	20.64
409	2025-08-15-01-57-52	425	29.89	18	24.92
410	2025-08-15-01-57-53	463	29.67	95	22.71
411	2025-08-15-01-57-54	347	28.19	63	26.07
412	2025-08-15-01-57-55	479	26.98	8	26.47
413	2025-08-15-01-57-57	426	22.8	83	22.7
414	2025-08-15-01-57-58	423	26.58	59	21.92
415	2025-08-15-01-57-59	417	23.22	21	28.5
416	2025-08-15-01-58-00	459	20.43	50	28.9
417	2025-08-15-01-58-01	386	25	37	28
418	2025-08-15-01-58-02	601	29.8	93	22.7
419	2025-08-15-01-58-03	359	22.64	29	29.74
420	2025-08-15-01-58-04	477	20.31	43	25.78
421	2025-08-15-01-58-05	523	22.94	79	26.79
422	2025-08-15-01-58-06	502	28.3	12	25.88
423	2025-08-15-01-58-07	276	27.76	44	28.47
424	2025-08-15-01-58-08	450	25.06	50	20.12
425	2025-08-15-01-58-11	444	23.79	88	25.67
426	2025-08-15-01-58-12	546	29.57	12	27.52
427	2025-08-15-01-58-13	247	22.32	12	21.42
428	2025-08-15-01-58-14	381	28.77	98	20.82
429	2025-08-15-01-58-15	449	22.49	97	27.66
430	2025-08-15-01-58-16	422	24.63	54	27.36
431	2025-08-15-01-58-17	417	24.96	66	28.92
432	2025-08-15-01-58-18	306	24.21	72	26.58
433	2025-08-15-01-58-19	353	29.74	71	25.97
434	2025-08-15-01-58-20	565	26	95	22.91
435	2025-08-15-01-58-21	420	21.66	46	25.87
436	2025-08-15-01-58-22	444	24.32	61	21.74
437	2025-08-15-01-58-23	364	26.79	76	25.53
438	2025-08-15-01-58-24	341	23.86	14	28.5
439	2025-08-15-01-58-25	546	23.36	52	24.1
440	2025-08-15-01-58-26	287	25.53	45	24.34
441	2025-08-15-01-58-27	504	23.66	40	23.42
442	2025-08-15-01-58-28	576	29.54	28	23.67
443	2025-08-15-01-58-29	428	29.6	12	22.8
444	2025-08-15-01-58-30	428	24.18	59	25.4
445	2025-08-15-01-58-31	544	21.82	89	24.92
446	2025-08-15-01-58-32	380	21.68	63	28.12
447	2025-08-15-01-58-33	650	28.16	45	21.18
448	2025-08-15-01-58-34	614	26.9	76	28.01
449	2025-08-15-01-58-35	575	23.93	66	24.88
450	2025-08-15-01-58-36	615	20.49	46	24.9
451	2025-08-15-01-58-37	262	26.25	32	26.85
452	2025-08-15-01-58-38	512	29.96	90	24.59
453	2025-08-15-01-58-39	280	28.64	35	21.39
454	2025-08-15-01-58-40	497	28.89	46	23.06
455	2025-08-15-01-58-41	584	29.53	97	28.86
456	2025-08-15-01-58-42	463	22.34	63	24.65
457	2025-08-15-01-58-43	535	20.59	69	26.12
458	2025-08-15-01-58-44	463	24.85	60	24.2
459	2025-08-15-01-58-45	292	22.39	20	28.07
460	2025-08-15-01-58-46	303	27.75	41	21.62
461	2025-08-15-01-58-47	400	27.63	26	25.48
462	2025-08-15-01-58-48	391	25.61	20	22.91
463	2025-08-15-01-58-49	468	25.93	13	20.08
464	2025-08-15-01-58-50	501	20.39	74	20.25
465	2025-08-15-01-58-51	274	23.69	83	28.25
466	2025-08-15-01-58-52	475	22.64	78	25.08
467	2025-08-15-01-58-53	613	27.76	33	28.18
468	2025-08-15-01-58-54	364	22.23	30	20.2
469	2025-08-15-01-58-55	563	28.99	54	25.2
470	2025-08-15-01-58-56	658	21.98	45	28.65
471	2025-08-15-01-58-57	410	28.94	40	28.86
472	2025-08-15-01-58-58	407	29.32	21	28.26
473	2025-08-15-01-58-59	544	27.11	26	26.12
474	2025-08-15-01-59-00	453	22.06	46	20.15
475	2025-08-15-01-59-01	366	26.71	28	25.1
476	2025-08-15-01-59-02	414	27.62	34	25.97
477	2025-08-15-01-59-03	541	25.78	35	24.14
478	2025-08-15-01-59-04	699	25.88	18	27.9
479	2025-08-15-01-59-05	556	25.19	31	23.22
480	2025-08-15-01-59-06	615	22.62	91	21.35
481	2025-08-15-01-59-07	497	25.87	85	25.59
482	2025-08-15-01-59-08	513	29.06	60	22
483	2025-08-15-01-59-09	543	21.82	57	27.35
484	2025-08-15-01-59-10	402	28.62	56	26.84
485	2025-08-15-01-59-11	430	27.94	46	26.39
486	2025-08-15-01-59-12	644	29.29	5	25.19
487	2025-08-15-01-59-14	379	25.8	45	22.69
488	2025-08-15-01-59-15	274	28.33	9	24.78
489	2025-08-15-01-59-16	547	27.13	35	20.52
490	2025-08-15-01-59-17	389	21.01	24	21.98
491	2025-08-15-01-59-18	493	29.8	27	21.2
492	2025-08-15-01-59-19	488	22.79	29	24.14
493	2025-08-15-01-59-20	255	25.3	94	24.12
494	2025-08-15-01-59-21	283	27.01	93	28.11
495	2025-08-15-01-59-22	421	25.28	68	29.66
496	2025-08-15-01-59-23	452	24.88	29	24.4
497	2025-08-15-01-59-24	362	20.99	73	26.31
498	2025-08-15-01-59-26	491	27.13	42	20.79
499	2025-08-15-01-59-27	504	27.81	43	22.56
500	2025-08-15-01-59-28	565	27.81	87	24.92
501	2025-08-15-01-59-30	440	28.81	9	22.83
502	2025-08-15-01-59-31	291	21.48	79	23.7
503	2025-08-15-01-59-32	467	22.78	24	25.66
504	2025-08-15-01-59-34	348	23.28	78	20.77
505	2025-08-15-01-59-35	345	26.41	27	25.56
506	2025-08-15-01-59-36	443	26.88	75	21.83
507	2025-08-15-01-59-37	219	26.08	56	28.23
508	2025-08-15-01-59-38	325	27.92	4	21
509	2025-08-15-01-59-39	464	24.03	24	29.1
510	2025-08-15-01-59-40	458	24.92	30	28.59
511	2025-08-15-01-59-41	667	20.93	49	23.37
512	2025-08-15-01-59-42	572	27.57	4	24.95
513	2025-08-15-01-59-43	554	20.83	60	28.34
514	2025-08-15-01-59-44	515	27.11	42	20.82
515	2025-08-15-01-59-45	188	26.57	69	21.56
516	2025-08-15-01-59-46	530	20.86	70	21.08
517	2025-08-15-01-59-47	477	29.71	19	28.92
518	2025-08-15-01-59-49	662	21.71	27	21.23
519	2025-08-15-01-59-50	432	26.31	22	21.65
