135	2025-08-14-14-54-10	428	27.59	42	21.71
136	2025-08-14-14-54-11	306	28.7	7	25
137	2025-08-14-14-54-12	483	25.64	75	25.7
138	2025-08-14-14-54-13	539	22.6	33	23.03
139	2025-08-14-14-54-14	453	24.77	91	24.02
140	2025-08-14-14-54-15	362	24.23	48	29.39
141	2025-08-14-14-54-16	472	21.45	73	23.8
142	2025-08-14-14-54-17	443	21.65	73	22.55
143	2025-08-14-14-54-18	539	22.24	29	27.7
144	2025-08-14-14-54-19	386	25.78	12	27.56
145	2025-08-14-14-54-21	559	21.85	80	22.17
146	2025-08-14-14-54-22	508	26.84	12	22.86
147	2025-08-14-14-54-23	495	26.05	89	28.7
148	2025-08-14-14-54-24	514	26.52	80	27.41
149	2025-08-14-14-54-25	497	25.83	52	28.61
150	2025-08-14-14-54-26	314	29.03	17	28.02
151	2025-08-14-14-54-27	329	29.64	24	26.96
152	2025-08-14-14-54-28	360	27.02	51	23.57
153	2025-08-14-14-54-29	648	28.37	86	28.05
154	2025-08-14-14-54-30	290	20.68	58	28.48
155	2025-08-14-14-54-31	506	22.12	34	23.44
156	2025-08-14-14-54-32	536	27.31	43	25.64
157	2025-08-14-14-54-33	445	29.17	99	25.43
158	2025-08-14-14-54-34	466	26.24	60	23.49
159	2025-08-14-14-54-35	485	21.54	94	20.43
160	2025-08-14-14-54-36	469	21.92	32	27.21
161	2025-08-14-14-54-37	554	25.77	75	26.28
162	2025-08-14-14-54-38	425	25.57	40	25.71
163	2025-08-14-14-54-39	410	23.27	84	24.32
164	2025-08-14-14-54-40	597	24.92	30	22.07
165	2025-08-14-14-54-41	450	20.96	63	23.69
166	2025-08-14-14-54-42	512	29.17	14	28.86
167	2025-08-14-14-54-43	422	23.61	7	22.98
168	2025-08-14-14-54-44	502	22.18	26	21.5
169	2025-08-14-14-54-45	464	29.45	8	28.85
170	2025-08-14-14-54-46	351	22.03	70	29.9
171	2025-08-14-14-54-47	218	28.14	50	23.47
172	2025-08-14-14-54-48	414	22.21	36	25.13
173	2025-08-14-14-54-49	301	21.51	1	20.79
174	2025-08-14-14-54-50	475	27.11	73	23.58
175	2025-08-14-14-54-51	457	29.61	95	23.05
176	2025-08-14-14-54-52	199	22.03	20	23.28
177	2025-08-14-14-54-54	347	20.02	71	23.33
