50	2025-08-14-14-41-07	610	25.51	70	22.43
51	2025-08-14-14-41-08	509	29.02	93	22.99
52	2025-08-14-14-41-09	504	29.4	99	28.91
53	2025-08-14-14-41-10	488	22.27	96	27.17
54	2025-08-14-14-41-11	468	26	29	25.53
55	2025-08-14-14-41-12	400	22.56	47	23.17
56	2025-08-14-14-41-13	396	23.04	55	21.04
57	2025-08-14-14-41-14	403	23.86	83	24.63
58	2025-08-14-14-41-15	506	22.35	95	29.34
59	2025-08-14-14-41-16	404	26.08	65	28.27
60	2025-08-14-14-41-17	292	25.48	72	24.01
61	2025-08-14-14-41-18	464	22.31	65	20.1
62	2025-08-14-14-41-19	386	22.65	11	25.71
63	2025-08-14-14-41-20	326	28.55	74	24.86
64	2025-08-14-14-41-21	568	23.71	46	25.59
65	2025-08-14-14-41-22	471	20.52	67	25.92
66	2025-08-14-14-41-23	488	23.36	16	25.14
67	2025-08-14-14-41-24	469	26.85	55	22.96
68	2025-08-14-14-41-25	403	27.96	64	22.13
69	2025-08-14-14-41-26	636	29.78	15	24.21
70	2025-08-14-14-41-27	443	24.34	8	24.66
71	2025-08-14-14-41-28	463	28.06	53	20.6
72	2025-08-14-14-41-29	476	27.33	13	22.13
73	2025-08-14-14-41-30	432	21.93	90	29.66
74	2025-08-14-14-41-31	362	20.73	17	27.6
75	2025-08-14-14-41-33	560	29.11	68	28.43
76	2025-08-14-14-41-34	370	28.08	2	21.13
77	2025-08-14-14-41-35	481	21.6	47	24.5
78	2025-08-14-14-41-36	476	22.72	36	28.5
79	2025-08-14-14-41-37	496	25.17	3	21.03
80	2025-08-14-14-41-38	349	25.35	32	26.6
81	2025-08-14-14-41-39	431	28.02	64	27.52
82	2025-08-14-14-41-40	425	27.76	68	29.83
83	2025-08-14-14-41-41	387	20.72	33	28.72
84	2025-08-14-14-41-42	386	23.48	13	20.4
85	2025-08-14-14-41-43	246	26.36	46	20.74
86	2025-08-14-14-41-44	325	29.63	19	24.27
87	2025-08-14-14-41-45	326	20.9	14	20.32
88	2025-08-14-14-41-46	413	20.88	45	20.63
89	2025-08-14-14-41-47	409	24.75	46	28.69
90	2025-08-14-14-41-48	470	20.5	50	24.77
91	2025-08-14-14-41-49	432	27.69	16	23.19
92	2025-08-14-14-41-51	627	20.29	64	25.07
93	2025-08-14-14-41-52	409	21.32	66	22.84
94	2025-08-14-14-41-53	404	26.44	0	29.85
95	2025-08-14-14-41-54	540	23.75	68	26.58
96	2025-08-14-14-41-55	524	20.92	74	26.88
97	2025-08-14-14-41-56	454	25.71	2	27.73
98	2025-08-14-14-41-57	405	22.22	10	24.65
99	2025-08-14-14-41-58	365	24.06	62	22.44
100	2025-08-14-14-41-59	531	27.1	90	26.48
101	2025-08-14-14-42-00	294	24.57	65	24.74
102	2025-08-14-14-42-01	401	26.11	28	24.07
103	2025-08-14-14-42-02	211	26.92	9	27.43
104	2025-08-14-14-42-03	583	24.83	36	21.64
105	2025-08-14-14-42-04	349	24.43	86	20.22
106	2025-08-14-14-42-05	324	25.73	27	29.42
107	2025-08-14-14-42-06	369	22.92	27	20.14
108	2025-08-14-14-42-07	454	26.8	50	26.49
109	2025-08-14-14-42-08	342	22.52	53	28.66
110	2025-08-14-14-42-09	405	21.96	28	21.82
111	2025-08-14-14-42-10	504	20.49	81	20.67
112	2025-08-14-14-42-11	507	26.27	47	21.41
113	2025-08-14-14-42-12	438	25.96	76	23.6
114	2025-08-14-14-42-13	335	25.34	83	26.47
115	2025-08-14-14-42-14	420	24.44	25	25.92
116	2025-08-14-14-42-15	366	22.64	38	22.61
117	2025-08-14-14-42-16	477	24.28	58	24.76
118	2025-08-14-14-42-17	544	27.97	24	20.11
119	2025-08-14-14-42-18	367	27.41	92	24.46
120	2025-08-14-14-42-19	569	26.63	81	25.73
121	2025-08-14-14-42-20	361	23.39	2	20.89
122	2025-08-14-14-42-21	411	22.63	50	21.29
123	2025-08-14-14-42-22	595	28.41	94	28.06
124	2025-08-14-14-42-23	472	25.56	46	29.02
125	2025-08-14-14-42-24	484	23.24	60	21.62
126	2025-08-14-14-42-25	613	25.27	25	24.65
127	2025-08-14-14-42-26	527	20.59	66	20.02
128	2025-08-14-14-42-27	289	21.96	65	23.02
129	2025-08-14-14-42-28	519	23.89	11	22.55
130	2025-08-14-14-42-29	577	21.71	42	21.17
131	2025-08-14-14-42-30	521	26.68	82	23.13
132	2025-08-14-14-42-31	548	28.75	72	21.36
133	2025-08-14-14-42-32	459	21.06	95	22.42
134	2025-08-14-14-42-33	278	20.32	71	22.28
135	2025-08-14-14-42-34	521	25.96	62	26.54
136	2025-08-14-14-42-35	481	27.94	37	27.49
137	2025-08-14-14-42-36	419	20.1	23	27.66
138	2025-08-14-14-42-37	379	28.47	71	22.13
139	2025-08-14-14-42-38	551	22.56	78	27.24
140	2025-08-14-14-42-39	285	20.44	56	25.96
141	2025-08-14-14-42-40	229	24.19	10	21.69
142	2025-08-14-14-42-41	395	27.13	26	22.15
143	2025-08-14-14-42-42	478	25.06	89	29.28
144	2025-08-14-14-42-43	517	21.33	9	21.09
145	2025-08-14-14-42-44	430	22.51	50	29.24
146	2025-08-14-14-42-45	548	28.48	48	29.88
147	2025-08-14-14-42-46	557	20.4	67	28.78
148	2025-08-14-14-42-47	413	29.85	84	25.18
149	2025-08-14-14-42-48	451	27.85	50	22.2
150	2025-08-14-14-42-49	449	22.27	10	23.57
151	2025-08-14-14-42-50	326	23.95	61	23.98
152	2025-08-14-14-42-51	531	29.12	89	26.4
153	2025-08-14-14-42-52	668	25.59	48	25.74
154	2025-08-14-14-42-53	244	26.66	67	24.04
155	2025-08-14-14-42-54	513	21.96	96	20.67
156	2025-08-14-14-42-55	374	25.93	23	26.53
157	2025-08-14-14-42-56	323	21.77	2	20.54
158	2025-08-14-14-42-57	416	23.7	52	27.69
159	2025-08-14-14-42-58	394	27.01	96	24.97
160	2025-08-14-14-42-59	300	25.63	75	21.94
161	2025-08-14-14-43-00	435	25.98	69	23.47
162	2025-08-14-14-43-01	362	25.94	90	24.73
163	2025-08-14-14-43-02	343	28.57	3	25.31
164	2025-08-14-14-43-03	412	29.19	41	20.79
165	2025-08-14-14-43-04	399	25.92	35	27.1
166	2025-08-14-14-43-05	487	24.24	31	22.61
167	2025-08-14-14-43-06	402	22.3	86	28.84
168	2025-08-14-14-43-07	292	24.26	78	29.42
169	2025-08-14-14-43-08	338	29.09	76	28.24
170	2025-08-14-14-43-09	467	25.38	24	29.31
171	2025-08-14-14-43-10	444	28.01	47	20.96
172	2025-08-14-14-43-11	559	26.54	34	24.42
173	2025-08-14-14-43-12	464	23.73	93	25.2
174	2025-08-14-14-43-13	441	26.86	38	28.15
175	2025-08-14-14-43-14	331	20.94	74	27.95
176	2025-08-14-14-43-15	557	28.4	67	22.4
177	2025-08-14-14-43-16	393	24.89	86	28.07
178	2025-08-14-14-43-17	539	25.82	82	27.29
179	2025-08-14-14-43-18	537	22.23	66	26.73
180	2025-08-14-14-43-19	424	28.61	6	24.65
181	2025-08-14-14-43-20	412	28.36	75	29.77
182	2025-08-14-14-43-21	525	25.07	39	25.08
183	2025-08-14-14-43-22	475	21.11	67	27.98
184	2025-08-14-14-43-23	774	21.53	23	22.75
185	2025-08-14-14-43-24	281	23.08	4	26.49
186	2025-08-14-14-43-25	490	21.78	95	27.66
187	2025-08-14-14-43-27	636	27.37	44	27.28
188	2025-08-14-14-43-28	605	26.8	31	24.14
189	2025-08-14-14-43-29	384	21.91	15	29.31
190	2025-08-14-14-43-30	342	20.7	69	27.44
191	2025-08-14-14-43-31	532	20.92	45	20
192	2025-08-14-14-43-32	556	28.55	22	29.43
193	2025-08-14-14-43-33	338	22.26	40	20.15
194	2025-08-14-14-43-34	560	24.46	34	27.34
195	2025-08-14-14-43-35	407	27.91	2	27.09
196	2025-08-14-14-43-36	232	28.09	30	27.12
197	2025-08-14-14-43-37	555	29.44	98	20.23
198	2025-08-14-14-43-38	533	23.99	95	22.79
199	2025-08-14-14-43-39	539	28.7	83	22.73
200	2025-08-14-14-43-40	428	26.43	8	29.91
201	2025-08-14-14-43-41	497	25.41	4	27.83
202	2025-08-14-14-43-42	423	29.92	3	24.43
203	2025-08-14-14-43-43	472	22.6	57	23.28
204	2025-08-14-14-43-44	317	26.78	71	20.94
205	2025-08-14-14-43-45	366	27.27	78	20.89
206	2025-08-14-14-43-46	499	20.92	11	20.76
207	2025-08-14-14-43-47	477	23.69	38	29.54
208	2025-08-14-14-43-48	467	20.06	34	20.88
209	2025-08-14-14-43-49	556	29.88	42	23.93
210	2025-08-14-14-43-50	422	27.59	5	28.99
211	2025-08-14-14-43-51	419	28.75	51	28.58
212	2025-08-14-14-43-52	501	26.53	75	21.04
213	2025-08-14-14-43-53	428	28.69	61	28.9
214	2025-08-14-14-43-54	558	25.03	87	26.81
215	2025-08-14-14-43-55	597	27.73	90	27.71
216	2025-08-14-14-43-56	470	24.23	30	29.06
217	2025-08-14-14-43-57	456	23.36	82	29.26
218	2025-08-14-14-43-58	600	20.56	35	23.9
219	2025-08-14-14-43-59	275	28.86	93	24.76
220	2025-08-14-14-44-00	399	23.92	10	26.11
221	2025-08-14-14-44-01	549	27.53	32	21.95
222	2025-08-14-14-44-02	476	29.01	22	26.29
223	2025-08-14-14-44-03	496	24.12	24	28.46
224	2025-08-14-14-44-04	404	22.66	96	26.81
225	2025-08-14-14-44-05	411	28.64	41	21.44
226	2025-08-14-14-44-06	544	24.12	49	24.77
227	2025-08-14-14-44-07	385	29.17	31	27.87
228	2025-08-14-14-44-08	489	24.55	29	24.95
229	2025-08-14-14-44-09	355	20.67	90	29.11
230	2025-08-14-14-44-10	404	20.39	17	25.2
231	2025-08-14-14-44-11	481	21.47	10	20.28
232	2025-08-14-14-44-12	500	24.42	56	22.17
233	2025-08-14-14-44-13	556	24.52	22	29.01
234	2025-08-14-14-44-14	457	28.03	95	25.32
235	2025-08-14-14-44-15	602	28.31	33	22.41
236	2025-08-14-14-44-16	334	28.64	97	27.82
237	2025-08-14-14-44-17	635	23.41	42	24.27
238	2025-08-14-14-44-18	577	21.51	20	27.34
239	2025-08-14-14-44-19	470	24.64	4	20.86
240	2025-08-14-14-44-21	430	20.55	10	29.31
241	2025-08-14-14-44-22	403	25.85	50	25.59
242	2025-08-14-14-44-23	385	21.53	21	20.03
243	2025-08-14-14-44-25	600	22.4	9	21.69
244	2025-08-14-14-44-26	446	26.75	87	21.19
245	2025-08-14-14-44-27	399	26.4	89	27.42
246	2025-08-14-14-44-28	546	24.86	88	20.92
247	2025-08-14-14-44-29	617	26.43	2	26.77
248	2025-08-14-14-44-30	454	24.56	35	21.78
249	2025-08-14-14-44-31	400	29.87	51	27.45
250	2025-08-14-14-44-32	629	29.8	96	21.58
251	2025-08-14-14-44-33	468	21.13	47	24.71
252	2025-08-14-14-44-34	396	22.68	0	26.96
