50	2025-08-14-14-50-30	482	23.53	42	26.42
51	2025-08-14-14-50-31	379	27.89	47	20.52
52	2025-08-14-14-50-33	475	26.98	90	22.07
53	2025-08-14-14-50-35	511	21.44	84	22.22
54	2025-08-14-14-50-36	453	21.21	65	22.01
55	2025-08-14-14-50-37	437	29.97	89	26.79
56	2025-08-14-14-50-38	531	23.55	77	20.53
57	2025-08-14-14-50-39	495	28.16	7	22.92
58	2025-08-14-14-50-40	586	20.31	46	29.61
59	2025-08-14-14-50-41	388	22.49	10	27.09
60	2025-08-14-14-50-42	348	28.45	36	25.13
61	2025-08-14-14-50-43	404	29.88	11	29.84
62	2025-08-14-14-50-44	400	22.39	38	27.48
63	2025-08-14-14-50-45	331	22.56	41	29.63
64	2025-08-14-14-50-46	579	24.9	81	20.05
65	2025-08-14-14-50-47	494	21.09	75	24.6
66	2025-08-14-14-50-48	379	23.23	94	27.74
67	2025-08-14-14-50-49	443	28.1	13	22.7
68	2025-08-14-14-50-50	268	25.09	32	23.2
69	2025-08-14-14-50-51	461	27.15	55	20.86
70	2025-08-14-14-50-52	527	28.2	65	25.49
71	2025-08-14-14-50-53	418	23.71	81	20.53
72	2025-08-14-14-50-54	604	22.16	8	21.16
73	2025-08-14-14-50-55	479	28.83	62	28.68
74	2025-08-14-14-50-56	412	27.68	28	27.35
75	2025-08-14-14-50-57	411	25.06	57	24.22
76	2025-08-14-14-50-58	493	27.25	93	24.37
77	2025-08-14-14-50-59	484	25.41	94	23.03
78	2025-08-14-14-51-00	387	23.25	68	27.63
79	2025-08-14-14-51-01	490	25.26	24	28.9
80	2025-08-14-14-51-02	391	29.45	76	21.19
81	2025-08-14-14-51-03	472	29.07	81	23.9
82	2025-08-14-14-51-04	454	21.84	26	23.12
83	2025-08-14-14-51-05	299	22.89	33	23.89
84	2025-08-14-14-51-06	527	23.53	45	26.48
85	2025-08-14-14-51-08	542	28.93	97	28.56
86	2025-08-14-14-51-09	440	24.68	22	22.91
87	2025-08-14-14-51-10	434	25.61	80	24.3
88	2025-08-14-14-51-11	506	28.34	33	22.37
89	2025-08-14-14-51-12	184	23.21	28	20.97
90	2025-08-14-14-51-13	547	25.67	25	28.27
91	2025-08-14-14-51-14	473	22.4	44	24.86
92	2025-08-14-14-51-15	580	21.57	79	25.89
93	2025-08-14-14-51-16	383	20.51	26	25.58
94	2025-08-14-14-51-17	211	25.08	90	25.73
95	2025-08-14-14-51-18	358	26.08	37	28.01
96	2025-08-14-14-51-19	298	22.69	39	24.71
97	2025-08-14-14-51-20	299	28.7	6	24.8
98	2025-08-14-14-51-21	480	22.19	12	24.44
99	2025-08-14-14-51-22	261	26.77	20	22.84
100	2025-08-14-14-51-23	435	24.27	90	29.79
101	2025-08-14-14-51-24	487	22.45	64	29.86
102	2025-08-14-14-51-25	504	27.53	56	21.19
103	2025-08-14-14-51-26	483	26.55	81	24.78
104	2025-08-14-14-51-27	530	29.25	12	29.83
105	2025-08-14-14-51-28	404	26.2	39	26.15
106	2025-08-14-14-51-29	311	27.41	45	29.4
107	2025-08-14-14-51-30	383	21.02	13	29.55
108	2025-08-14-14-51-31	439	24.53	6	29.88
109	2025-08-14-14-51-32	583	22.46	20	23.67
110	2025-08-14-14-51-33	535	24.71	99	28.68
111	2025-08-14-14-51-34	448	26.71	30	24.93
112	2025-08-14-14-51-35	614	20.3	3	21.55
113	2025-08-14-14-51-36	427	25.93	51	24.6
114	2025-08-14-14-51-37	354	29.92	83	28.71
115	2025-08-14-14-51-38	332	21.89	4	27.65
116	2025-08-14-14-51-39	551	26.78	98	22.24
117	2025-08-14-14-51-40	506	20.1	89	23.21
118	2025-08-14-14-51-41	441	29.63	82	27.42
119	2025-08-14-14-51-42	565	25.68	35	28.69
120	2025-08-14-14-51-43	330	24.7	55	22.57
121	2025-08-14-14-51-44	471	25.46	79	20.01
