69	2025-08-14-14-59-07	493	22.96	85	21.69
70	2025-08-14-14-59-08	385	20.41	16	26.73
71	2025-08-14-14-59-09	548	22.65	11	29.6
72	2025-08-14-14-59-10	534	27.53	68	22.51
73	2025-08-14-14-59-11	346	26.27	6	28.71
74	2025-08-14-14-59-12	372	28.55	33	24.95
75	2025-08-14-14-59-13	635	27.96	87	28.94
76	2025-08-14-14-59-14	431	23.14	10	24.34
77	2025-08-14-14-59-15	466	20.62	13	20.92
78	2025-08-14-14-59-16	578	29.19	88	20.37
79	2025-08-14-14-59-17	555	25.62	93	23.76
80	2025-08-14-14-59-18	350	22.89	90	25.06
81	2025-08-14-14-59-19	535	27.88	54	26.42
82	2025-08-14-14-59-20	416	21.61	21	23.67
83	2025-08-14-14-59-21	551	24.47	56	27.6
84	2025-08-14-14-59-22	361	20.48	27	22.2
85	2025-08-14-14-59-23	417	23.03	77	25.12
86	2025-08-14-14-59-24	444	26.8	77	20.46
87	2025-08-14-14-59-25	535	29.47	59	26.99
88	2025-08-14-14-59-26	430	29.92	23	29.06
89	2025-08-14-14-59-27	427	22.72	38	23.8
90	2025-08-14-14-59-28	487	29.28	65	27.06
91	2025-08-14-14-59-29	314	20.24	7	26.36
92	2025-08-14-14-59-30	442	26.69	19	23.53
93	2025-08-14-14-59-32	163	21.81	43	24.19
94	2025-08-14-14-59-33	396	25.58	23	30
95	2025-08-14-14-59-34	565	27.54	17	23.29
96	2025-08-14-14-59-35	373	28.7	94	28.97
97	2025-08-14-14-59-36	467	25.43	60	29.38
98	2025-08-14-14-59-37	457	27.38	2	27.6
99	2025-08-14-14-59-38	451	20.81	75	20.35
100	2025-08-14-14-59-39	587	27.5	5	26.18
101	2025-08-14-14-59-40	607	24.62	83	25.48
102	2025-08-14-14-59-41	491	23.2	15	24.73
103	2025-08-14-14-59-42	499	28.58	25	23.02
104	2025-08-14-14-59-43	478	20.59	68	29.76
105	2025-08-14-14-59-44	444	22.31	8	20.25
106	2025-08-14-14-59-45	425	20.6	70	26.86
107	2025-08-14-14-59-47	529	27.1	65	21.4
108	2025-08-14-14-59-48	345	20.91	3	20.65
109	2025-08-14-14-59-49	470	28.93	27	23.44
110	2025-08-14-14-59-50	381	29.05	97	25.39
111	2025-08-14-14-59-51	689	21.98	15	27.34
112	2025-08-14-14-59-52	546	21.07	61	23.78
113	2025-08-14-14-59-53	482	29.98	15	29.96
114	2025-08-14-14-59-54	509	25.24	70	20.49
115	2025-08-14-14-59-55	610	21.21	38	28.78
116	2025-08-14-14-59-56	510	23.07	79	25.08
117	2025-08-14-14-59-59	468	22.95	2	24.94
118	2025-08-14-15-00-00	493	25.5	99	21.42
119	2025-08-14-15-00-01	544	28.39	7	21.17
120	2025-08-14-15-00-02	536	25.19	75	28.8
121	2025-08-14-15-00-03	441	23.39	74	22.8
122	2025-08-14-15-00-04	488	29	18	22.87
123	2025-08-14-15-00-05	406	27.78	3	24.66
124	2025-08-14-15-00-06	552	20.21	9	22.67
125	2025-08-14-15-00-09	484	22.28	8	25.52
126	2025-08-14-15-00-10	469	26.81	81	25.65
127	2025-08-14-15-00-11	553	24.32	0	28.48
128	2025-08-14-15-00-12	372	26.8	65	25.42
129	2025-08-14-15-00-13	397	27.54	56	21.99
130	2025-08-14-15-00-14	369	26.18	44	29.55
131	2025-08-14-15-00-15	595	29.65	30	24.94
132	2025-08-14-15-00-16	386	27.04	15	23.5
133	2025-08-14-15-00-17	325	23.81	89	27.09
134	2025-08-14-15-00-18	333	28.95	84	27.65
135	2025-08-14-15-00-19	260	29.51	76	29.06
136	2025-08-14-15-00-20	525	29.33	3	25.04
137	2025-08-14-15-00-21	422	29.1	45	29.74
138	2025-08-14-15-00-22	342	22.77	22	24.61
139	2025-08-14-15-00-23	270	23.66	26	26.53
140	2025-08-14-15-00-24	434	21.91	11	20.91
141	2025-08-14-15-00-25	296	27.99	52	21.44
142	2025-08-14-15-00-26	487	27.04	62	23
143	2025-08-14-15-00-27	446	22.49	17	24.75
144	2025-08-14-15-00-28	495	25.31	80	27.52
145	2025-08-14-15-00-29	318	26.51	96	22.52
146	2025-08-14-15-00-30	350	29.5	95	28.73
147	2025-08-14-15-00-31	358	26.72	64	21.2
148	2025-08-14-15-00-33	379	25.2	65	24.02
149	2025-08-14-15-00-34	291	26.17	67	26.74
150	2025-08-14-15-00-35	290	24.95	20	29.73
151	2025-08-14-15-00-36	490	26.22	5	29.22
152	2025-08-14-15-00-37	321	21.52	2	29.58
153	2025-08-14-15-00-38	448	25.96	48	21.96
154	2025-08-14-15-00-39	335	24.24	86	25.1
155	2025-08-14-15-00-40	407	28.95	50	24.36
156	2025-08-14-15-00-41	483	26.74	89	25.99
157	2025-08-14-15-00-42	362	26.94	99	24.67
158	2025-08-14-15-00-43	575	27.47	47	21.85
159	2025-08-14-15-00-44	323	20.58	35	28.34
160	2025-08-14-15-00-45	363	26.55	17	27.33
161	2025-08-14-15-00-47	303	25.63	37	23.86
162	2025-08-14-15-00-48	498	23.79	6	26.48
163	2025-08-14-15-00-49	502	22.75	78	22.42
164	2025-08-14-15-00-50	505	24.32	56	27.37
165	2025-08-14-15-00-51	603	23.11	19	20.11
166	2025-08-14-15-00-52	489	27.96	78	29.55
167	2025-08-14-15-00-53	441	27.14	8	25.3
168	2025-08-14-15-00-54	445	21.9	76	27.39
169	2025-08-14-15-00-55	598	20.81	49	25.39
170	2025-08-14-15-00-56	383	28.85	95	25.92
171	2025-08-14-15-00-57	482	26.83	38	22.23
172	2025-08-14-15-00-58	563	21.9	27	24.82
173	2025-08-14-15-00-59	303	23.97	66	25.27
174	2025-08-14-15-01-00	442	25.82	63	25.09
175	2025-08-14-15-01-01	445	23.49	76	20.6
176	2025-08-14-15-01-02	440	20.35	20	29.35
177	2025-08-14-15-01-03	531	22.37	36	29.6
178	2025-08-14-15-01-04	475	25.07	82	29.34
179	2025-08-14-15-01-05	444	20.12	89	21.86
180	2025-08-14-15-01-06	476	25.33	21	25.41
181	2025-08-14-15-01-07	520	22.5	12	29.84
182	2025-08-14-15-01-08	458	26.81	56	29.77
183	2025-08-14-15-01-10	518	25.92	35	23.83
184	2025-08-14-15-01-11	518	28.07	88	25.46
185	2025-08-14-15-01-12	548	21.82	71	28.39
186	2025-08-14-15-01-13	311	28.78	32	26.05
187	2025-08-14-15-01-14	415	24.95	9	27.21
188	2025-08-14-15-01-15	556	28.54	94	27.37
189	2025-08-14-15-01-16	429	27.26	58	20.98
190	2025-08-14-15-01-17	483	25.15	21	28.33
191	2025-08-14-15-01-18	367	24.5	97	20.52
192	2025-08-14-15-01-19	400	27.16	31	25.71
193	2025-08-14-15-01-20	376	23.66	81	28.49
194	2025-08-14-15-01-21	393	28.04	99	25.43
195	2025-08-14-15-01-22	467	21.39	92	22.72
196	2025-08-14-15-01-23	454	21.2	9	29.28
197	2025-08-14-15-01-24	473	23.23	69	26.16
198	2025-08-14-15-01-25	445	20.22	75	28.22
199	2025-08-14-15-01-26	557	26.82	18	23.75
200	2025-08-14-15-01-27	339	22.22	2	26.65
201	2025-08-14-15-01-28	476	21.2	28	23.15
202	2025-08-14-15-01-29	588	25.31	67	20.92
203	2025-08-14-15-01-30	358	24.05	67	24.5
204	2025-08-14-15-01-31	540	28.95	4	21.13
205	2025-08-14-15-01-32	388	24.26	12	29.84
206	2025-08-14-15-01-33	319	29.66	44	24.09
207	2025-08-14-15-01-34	431	28.69	98	28.43
208	2025-08-14-15-01-35	583	21.99	46	25.71
209	2025-08-14-15-01-36	413	22.5	76	21.55
210	2025-08-14-15-01-37	506	25.85	96	22.93
211	2025-08-14-15-01-38	518	29.94	8	20.4
212	2025-08-14-15-01-39	416	23.7	82	27.61
213	2025-08-14-15-01-40	471	23.42	67	22.22
214	2025-08-14-15-01-41	329	28.38	62	28.62
215	2025-08-14-15-01-42	459	29.05	10	27.67
216	2025-08-14-15-01-43	390	24.03	10	23.16
217	2025-08-14-15-01-44	325	22.62	80	25.76
218	2025-08-14-15-01-45	495	25.93	66	20.52
219	2025-08-14-15-01-46	241	21.18	39	22.81
220	2025-08-14-15-01-47	519	28.48	2	20.38
221	2025-08-14-15-01-48	537	28.32	13	25.36
222	2025-08-14-15-01-49	477	22.31	39	24.6
223	2025-08-14-15-01-50	380	22.03	19	24.59
224	2025-08-14-15-01-51	537	21.15	89	22.85
225	2025-08-14-15-01-52	378	27.38	78	28.41
226	2025-08-14-15-01-53	468	21.36	12	21.09
227	2025-08-14-15-01-54	561	28.57	32	27.06
228	2025-08-14-15-01-55	367	25.17	66	27.97
229	2025-08-14-15-01-56	559	20.12	57	23.96
230	2025-08-14-15-01-57	309	22.6	32	27.39
231	2025-08-14-15-01-58	547	28.36	76	21.1
232	2025-08-14-15-01-59	525	21.19	25	29.16
233	2025-08-14-15-02-00	390	29.42	47	29.78
234	2025-08-14-15-02-01	514	24.79	14	26.36
235	2025-08-14-15-02-02	394	25.73	95	22.18
236	2025-08-14-15-02-03	441	21.16	93	27.08
237	2025-08-14-15-02-04	315	20.15	88	25.47
238	2025-08-14-15-02-05	624	20.32	24	27.6
239	2025-08-14-15-02-06	475	22.59	15	23.84
240	2025-08-14-15-02-07	343	28.42	25	23.04
241	2025-08-14-15-02-08	563	27.43	38	29.17
242	2025-08-14-15-02-09	684	23.1	96	21.13
243	2025-08-14-15-02-10	432	29.91	37	21.72
244	2025-08-14-15-02-11	370	21.87	73	26.66
245	2025-08-14-15-02-13	730	27.39	45	25.36
246	2025-08-14-15-02-14	720	27.44	75	29.86
247	2025-08-14-15-02-15	492	23.94	85	20.04
248	2025-08-14-15-02-16	395	26.97	42	25.39
249	2025-08-14-15-02-17	710	29.99	48	20.45
250	2025-08-14-15-02-18	560	27.97	49	21.85
251	2025-08-14-15-02-19	468	24.7	88	26.37
252	2025-08-14-15-02-20	456	23.46	64	25.77
253	2025-08-14-15-02-21	356	23.02	78	21.13
254	2025-08-14-15-02-22	267	25.13	96	27.95
255	2025-08-14-15-02-23	184	23.31	34	27.72
256	2025-08-14-15-02-24	433	20.17	67	22.81
257	2025-08-14-15-02-25	555	21.7	96	28.82
258	2025-08-14-15-02-26	400	26.03	11	21.52
259	2025-08-14-15-02-27	459	25.06	83	28.57
260	2025-08-14-15-02-28	542	22.17	44	25.18
261	2025-08-14-15-02-29	507	23.32	95	28.53
262	2025-08-14-15-02-30	477	28.6	66	25.72
263	2025-08-14-15-02-31	463	24.58	76	26.34
264	2025-08-14-15-02-32	515	27.09	53	28.94
265	2025-08-14-15-02-33	460	21.26	20	25.53
266	2025-08-14-15-02-34	586	22.26	32	24.64
267	2025-08-14-15-02-35	217	23.16	33	28.55
268	2025-08-14-15-02-36	417	23.27	99	28.53
269	2025-08-14-15-02-37	616	23.88	64	27.96
270	2025-08-14-15-02-38	399	29.27	53	20.79
271	2025-08-14-15-02-39	348	26.42	13	25.09
272	2025-08-14-15-02-40	379	21	76	21.99
273	2025-08-14-15-02-42	393	27.57	42	23.5
274	2025-08-14-15-02-43	444	23.49	84	23.86
275	2025-08-14-15-02-44	454	29.2	75	28.46
276	2025-08-14-15-02-45	511	27.05	70	22.95
277	2025-08-14-15-02-46	377	21.92	19	24.65
278	2025-08-14-15-02-47	372	21.63	72	28.21
279	2025-08-14-15-02-48	346	25.3	61	20.69
280	2025-08-14-15-02-49	436	24.68	37	24
281	2025-08-14-15-02-51	433	29.64	19	26.97
282	2025-08-14-15-02-52	508	28.72	38	29.62
283	2025-08-14-15-02-53	691	22.64	4	20.06
284	2025-08-14-15-02-54	538	22.21	18	20.32
285	2025-08-14-15-02-55	429	28.74	47	22.97
286	2025-08-14-15-02-57	397	20.49	87	29.25
287	2025-08-14-15-02-58	507	21.71	59	23.01
288	2025-08-14-15-02-59	417	22.39	24	28.85
289	2025-08-14-15-03-00	513	26.27	13	21.9
290	2025-08-14-15-03-01	492	24.7	64	29.89
291	2025-08-14-15-03-03	369	29.84	75	22.49
292	2025-08-14-15-03-04	360	23.89	76	24.75
293	2025-08-14-15-03-05	470	29.23	18	27.52
294	2025-08-14-15-03-06	425	26.46	2	23.35
295	2025-08-14-15-03-08	457	24.54	54	26.56
296	2025-08-14-15-03-09	335	20.56	88	25.58
297	2025-08-14-15-03-10	530	27.02	95	24.1
298	2025-08-14-15-03-11	287	25.91	86	23.72
299	2025-08-14-15-03-12	396	25.81	47	29.56
300	2025-08-14-15-03-13	393	29.06	72	22.91
301	2025-08-14-15-03-14	523	21.45	33	25.21
302	2025-08-14-15-03-15	345	28.76	19	25.68
303	2025-08-14-15-03-17	461	20.54	47	29.13
304	2025-08-14-15-03-18	521	21.09	24	26.27
305	2025-08-14-15-03-19	559	27.1	65	23.39
306	2025-08-14-15-03-20	350	25.72	26	24
307	2025-08-14-15-03-21	497	27.21	82	24.67
308	2025-08-14-15-03-22	290	29.01	2	26.8
309	2025-08-14-15-03-23	397	29.22	29	23.83
310	2025-08-14-15-03-24	566	26.49	72	22.05
311	2025-08-14-15-03-25	564	29.15	99	26.31
312	2025-08-14-15-03-26	580	27.2	22	21.45
313	2025-08-14-15-03-27	406	23.93	70	27.15
314	2025-08-14-15-03-28	594	23.28	25	21.68
315	2025-08-14-15-03-29	465	26.05	77	23.93
316	2025-08-14-15-03-30	467	23.48	98	29.95
317	2025-08-14-15-03-31	535	28.25	16	21.36
318	2025-08-14-15-03-32	522	27.71	42	23.79
319	2025-08-14-15-03-33	388	21.86	55	24.09
320	2025-08-14-15-03-34	305	26.32	16	29.72
321	2025-08-14-15-03-35	516	27.43	14	26.27
322	2025-08-14-15-03-36	482	22	43	27.64
323	2025-08-14-15-03-38	368	22.74	79	25.67
324	2025-08-14-15-03-39	395	25.32	26	23.26
325	2025-08-14-15-03-40	526	27.84	53	21.21
326	2025-08-14-15-03-41	304	23.03	15	28.82
327	2025-08-14-15-03-42	433	26.48	86	25.51
328	2025-08-14-15-03-43	496	29.68	85	24.75
329	2025-08-14-15-03-44	571	24.27	61	26.44
330	2025-08-14-15-03-45	474	22.36	66	20.23
331	2025-08-14-15-03-46	522	25	96	29.69
332	2025-08-14-15-03-47	364	20.61	47	22.61
333	2025-08-14-15-03-48	391	23.04	86	20.28
334	2025-08-14-15-03-49	233	23.26	62	27.46
335	2025-08-14-15-03-50	440	20.2	95	23.78
336	2025-08-14-15-03-51	455	20.92	81	29.1
337	2025-08-14-15-03-52	390	23.7	2	29.75
338	2025-08-14-15-03-53	563	22.08	49	25.8
339	2025-08-14-15-03-54	568	28.27	12	24.17
340	2025-08-14-15-03-55	336	26.21	41	24.9
341	2025-08-14-15-03-56	460	27.58	74	28.07
342	2025-08-14-15-03-57	579	27.22	97	29.73
343	2025-08-14-15-03-58	646	28.28	20	29.12
344	2025-08-14-15-03-59	450	24.93	61	29.16
345	2025-08-14-15-04-00	596	29.76	81	24.81
346	2025-08-14-15-04-01	394	28.24	97	24.91
347	2025-08-14-15-04-02	509	20.47	34	23.99
348	2025-08-14-15-04-03	706	21.19	1	20.78
349	2025-08-14-15-04-04	406	21.71	68	24.02
350	2025-08-14-15-04-05	458	28.47	58	21.38
351	2025-08-14-15-04-06	492	22.12	93	27.69
352	2025-08-14-15-04-07	455	24.59	22	21.03
353	2025-08-14-15-04-08	471	24.06	27	26.06
354	2025-08-14-15-04-09	472	25.12	61	28.07
355	2025-08-14-15-04-10	493	26.98	63	23.69
356	2025-08-14-15-04-11	230	24.13	74	21.11
357	2025-08-14-15-04-13	419	21.97	64	20.42
358	2025-08-14-15-04-14	385	26.11	97	28.96
359	2025-08-14-15-04-15	510	22.05	10	25.81
360	2025-08-14-15-04-16	566	24.77	29	29.93
361	2025-08-14-15-04-17	347	24.64	76	24.74
362	2025-08-14-15-04-19	571	28.33	28	28.62
363	2025-08-14-15-04-21	263	23.41	14	25.66
364	2025-08-14-15-04-22	517	25.37	57	22.09
365	2025-08-14-15-04-23	400	26.63	11	22.55
366	2025-08-14-15-04-24	571	24.86	83	25.23
367	2025-08-14-15-04-25	499	24.19	70	23.41
368	2025-08-14-15-04-26	544	23.64	36	20.61
369	2025-08-14-15-04-27	424	26.17	11	24.54
370	2025-08-14-15-04-29	241	28.77	97	21.2
371	2025-08-14-15-04-30	287	24.84	65	20.03
372	2025-08-14-15-04-31	521	25.43	81	23
373	2025-08-14-15-04-32	384	27.82	8	22.93
374	2025-08-14-15-04-33	591	24.69	62	26.43
375	2025-08-14-15-04-34	430	24.55	45	21.23
376	2025-08-14-15-04-35	515	23.11	20	25.16
377	2025-08-14-15-04-36	455	24.94	47	26.67
378	2025-08-14-15-04-37	246	29.91	12	27.91
379	2025-08-14-15-04-38	418	26.54	22	22.32
380	2025-08-14-15-04-39	341	24.1	95	22.07
381	2025-08-14-15-04-40	491	23.08	39	20.93
382	2025-08-14-15-04-41	310	22.49	30	23.4
383	2025-08-14-15-04-42	566	28.41	36	20.32
384	2025-08-14-15-04-43	590	21.97	40	29.66
385	2025-08-14-15-04-44	537	21.26	49	21.18
386	2025-08-14-15-04-45	456	23.68	76	28.99
387	2025-08-14-15-04-46	432	25.27	24	24.74
388	2025-08-14-15-04-47	304	29.3	19	28.36
389	2025-08-14-15-04-48	258	20.11	77	26.39
390	2025-08-14-15-04-49	453	28.27	55	26.83
391	2025-08-14-15-04-50	442	22.21	37	20.66
392	2025-08-14-15-04-51	377	21.1	70	27.57
393	2025-08-14-15-04-52	383	22.87	46	27.64
394	2025-08-14-15-04-53	420	20.17	98	27.55
395	2025-08-14-15-04-54	519	21.82	64	26.58
396	2025-08-14-15-04-55	505	23.57	87	20.24
397	2025-08-14-15-04-56	507	26.79	23	27.92
398	2025-08-14-15-04-57	439	29.1	94	21.7
399	2025-08-14-15-04-58	367	25.71	18	29.69
400	2025-08-14-15-04-59	606	27.28	19	23.62
401	2025-08-14-15-05-00	557	22.74	6	20.41
402	2025-08-14-15-05-01	598	26.5	6	21.23
403	2025-08-14-15-05-02	553	26.25	95	27.46
404	2025-08-14-15-05-03	664	23.77	10	28.1
405	2025-08-14-15-05-04	545	27.02	78	27.59
406	2025-08-14-15-05-05	380	22.18	18	22.05
407	2025-08-14-15-05-06	344	22.71	24	24.29
408	2025-08-14-15-05-07	258	29.14	96	27.91
409	2025-08-14-15-05-08	391	20.45	27	21.92
410	2025-08-14-15-05-09	500	20.32	75	29.03
411	2025-08-14-15-05-10	477	25.26	56	28.92
412	2025-08-14-15-05-11	373	29.75	1	25.17
413	2025-08-14-15-05-12	402	24.2	31	26.35
414	2025-08-14-15-05-13	453	27.8	31	22.51
415	2025-08-14-15-05-15	528	22.29	55	28.22
416	2025-08-14-15-05-16	592	26.5	51	27
417	2025-08-14-15-05-17	516	22.5	6	22.25
418	2025-08-14-15-05-18	469	24.19	9	26.84
419	2025-08-14-15-05-19	522	23.01	64	26.6
420	2025-08-14-15-05-20	420	25.68	61	28.6
421	2025-08-14-15-05-23	440	28.41	48	21.74
422	2025-08-14-15-05-24	361	20.17	73	21.41
423	2025-08-14-15-05-25	337	25.33	82	28.66
424	2025-08-14-15-05-26	367	27.47	66	29.49
425	2025-08-14-15-05-27	425	26.59	30	25.83
426	2025-08-14-15-05-28	390	26.81	90	26.74
427	2025-08-14-15-05-29	388	22.71	9	22.35
428	2025-08-14-15-05-30	607	22.91	11	20.47
429	2025-08-14-15-05-31	293	29.61	5	29.69
430	2025-08-14-15-05-32	462	26.54	46	28.94
431	2025-08-14-15-05-33	334	28.41	23	23.62
432	2025-08-14-15-05-34	473	21.2	25	28.92
433	2025-08-14-15-05-35	566	20.07	55	21.39
434	2025-08-14-15-05-36	387	28.46	38	24.24
435	2025-08-14-15-05-37	580	27.27	79	28.68
436	2025-08-14-15-05-38	488	24.74	49	25.56
437	2025-08-14-15-05-39	509	25.49	19	21.25
438	2025-08-14-15-05-40	501	20.87	70	26.11
439	2025-08-14-15-05-41	492	23.4	62	22.58
440	2025-08-14-15-05-42	305	22.95	5	26.86
441	2025-08-14-15-05-43	449	26.87	50	27.56
442	2025-08-14-15-05-44	457	21.02	12	29.87
443	2025-08-14-15-05-45	461	20.8	5	26.69
444	2025-08-14-15-05-46	339	29.29	36	25.12
445	2025-08-14-15-05-47	537	24.2	51	20.63
446	2025-08-14-15-05-48	374	22.55	72	25.56
447	2025-08-14-15-05-49	657	28.76	95	26.46
448	2025-08-14-15-05-50	609	28.33	22	28.71
449	2025-08-14-15-05-51	475	23.86	12	23.34
450	2025-08-14-15-05-52	384	20.63	56	24.55
451	2025-08-14-15-05-53	431	27.88	63	21.88
452	2025-08-14-15-05-54	483	28.89	22	28.07
453	2025-08-14-15-05-56	279	29.06	94	20.23
454	2025-08-14-15-05-57	503	23.96	35	20.28
455	2025-08-14-15-05-58	430	28.56	39	28.31
456	2025-08-14-15-05-59	392	27.68	32	25.93
457	2025-08-14-15-06-00	578	27.46	23	20.28
458	2025-08-14-15-06-01	421	26.49	82	22.03
459	2025-08-14-15-06-02	401	23.52	35	26.28
460	2025-08-14-15-06-03	454	23.56	97	29.23
461	2025-08-14-15-06-04	523	25.71	1	29.87
462	2025-08-14-15-06-05	460	28.67	48	25.29
463	2025-08-14-15-06-06	605	20.81	87	22.64
464	2025-08-14-15-06-07	438	25.46	67	26.33
465	2025-08-14-15-06-08	440	24.73	2	27.54
466	2025-08-14-15-06-09	509	29.76	49	27.89
467	2025-08-14-15-06-10	459	27.24	44	29.89
468	2025-08-14-15-06-11	555	27.3	71	26.98
469	2025-08-14-15-06-13	597	25.96	94	22.39
470	2025-08-14-15-06-14	497	23.39	50	29.59
471	2025-08-14-15-06-15	479	28.41	54	27.2
472	2025-08-14-15-06-16	409	23.05	59	26.26
473	2025-08-14-15-06-18	559	29.54	94	29.68
474	2025-08-14-15-06-19	364	29.43	25	26.63
475	2025-08-14-15-06-20	367	24.18	57	27.12
476	2025-08-14-15-06-21	395	27.44	3	24.05
477	2025-08-14-15-06-22	461	23.6	86	24.76
478	2025-08-14-15-06-23	386	25.77	50	24.89
479	2025-08-14-15-06-24	429	27.14	74	21.19
480	2025-08-14-15-06-25	537	23.58	41	23.73
481	2025-08-14-15-06-26	477	23.45	32	23.72
482	2025-08-14-15-06-27	396	28.13	13	24.94
483	2025-08-14-15-06-28	463	26.22	69	20.45
484	2025-08-14-15-06-29	510	26.36	2	27.6
485	2025-08-14-15-06-30	392	24.49	35	20.55
486	2025-08-14-15-06-31	484	26.54	19	28.8
487	2025-08-14-15-06-32	483	29.94	15	26.07
488	2025-08-14-15-06-33	316	28.11	22	21.36
489	2025-08-14-15-06-34	660	20.19	44	23.3
490	2025-08-14-15-06-35	455	28.03	33	25.52
491	2025-08-14-15-06-36	432	24.67	77	28.5
492	2025-08-14-15-06-37	539	21.2	94	23.67
493	2025-08-14-15-06-38	494	21.99	30	23.6
494	2025-08-14-15-06-39	570	24.04	63	24.32
495	2025-08-14-15-06-40	448	20.9	83	29.91
496	2025-08-14-15-06-41	595	28.19	56	29.95
497	2025-08-14-15-06-42	520	27.6	80	22.73
498	2025-08-14-15-06-43	457	26.99	16	25.29
499	2025-08-14-15-06-44	346	27.93	85	24.03
500	2025-08-14-15-06-45	379	23.94	22	28.62
501	2025-08-14-15-06-46	462	28.3	2	22.95
502	2025-08-14-15-06-47	382	27.78	45	28.14
503	2025-08-14-15-06-48	261	25.09	71	26.44
504	2025-08-14-15-06-49	259	28.34	80	22.87
505	2025-08-14-15-06-50	586	28.52	52	20.43
506	2025-08-14-15-06-51	509	21.67	59	28.83
507	2025-08-14-15-06-52	574	20.54	71	25.36
508	2025-08-14-15-06-53	469	25.24	44	21.48
509	2025-08-14-15-06-54	563	29.91	52	29.01
510	2025-08-14-15-06-55	505	24.48	50	28.31
511	2025-08-14-15-06-56	413	26.47	47	24.73
512	2025-08-14-15-06-57	387	20.84	38	28.45
513	2025-08-14-15-06-58	459	23.8	96	25.13
514	2025-08-14-15-06-59	355	24.24	65	21.02
515	2025-08-14-15-07-00	567	26.51	12	23.77
516	2025-08-14-15-07-01	238	24.81	79	26.62
517	2025-08-14-15-07-02	612	20.69	75	29.12
518	2025-08-14-15-07-03	340	25.33	67	21.93
519	2025-08-14-15-07-04	572	26.33	58	20.69
